track_id,title,artist,album,image_url,preview_url,language,genre,duration_ms
1103660308,Pistah,Shabareesh Varma,Neram (Original Motion Picture Soundtrack),https://is1-ssl.mzstatic.com/image/thumb/Music49/v4/e7/58/89/e7588952-ca9e-0ba6-d5bc-551e0419dafe/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/28/9a/76/289a765f-104e-9fbd-053c-e9433bd76dda/mzaf_12242204971785234296.plus.aac.p.m4a,Malayalam,Regional Indian,146933
1347853640,"Manikya Malaraya Poovi (From ""Oru Adaar Love"")",Vineeth Sreenivasan,"Manikya Malaraya Poovi (From ""Oru Adaar Love"") - Single",https://is1-ssl.mzstatic.com/image/thumb/Music62/v4/b8/27/71/b8277112-8aac-d20c-45d9-33cbf19ad194/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/f0/4d/fd/f04dfdbc-c5b7-7e32-b86b-e97be81a4570/mzaf_15425059577252867884.plus.aac.p.m4a,Malayalam,Regional Indian,200769
886606212,Thumbi Penne,Siddharth Menon,Bangalore Days (Original Motion Picture Soundtrack) - EP,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/fd/1a/51/fd1a51e9-bc11-1d39-4559-c1b725bc1261/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/26/20/38/262038f6-72cf-450b-741e-2a4212357607/mzaf_12481154133396015495.plus.aac.p.m4a,Malayalam,Regional Indian,304692
1605627348,Pottu Thotta Pournami,"Hesham Abdul Wahab, Sachin Balu & Megha Josekutty",Hridayam (Side B) [Original Motion Picture Soundtrack],https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/dd/dc/37/dddc377e-0642-93b5-a585-b081cb7564f0/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ee/97/2e/ee972ea4-a663-1d91-9580-86afb6878345/mzaf_2954087096028995105.plus.aac.p.m4a,Malayalam,Malayalam,201750
1496810354,Uyire,Sid Sriram,Gauthamante Radham (Original Motion Picture Soundtrack),https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/b9/94/12/b99412c9-abbc-6527-f7a9-33851c41414d/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/35/86/35/358635fe-bdc5-1ffc-d64b-2a96527425d6/mzaf_18322530594291342887.plus.aac.p.m4a,Malayalam,Malayalam,199922
1640273106,Manavaalan Thug,Dabzee & S.A.,Thallumaala (Original Motion Picture Soundtrack),https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/cd/4a/c2/cd4ac279-7384-5ea1-7dd4-716f20d2c837/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/e0/9f/28/e09f2807-cc60-ad23-b6de-d66ba54f63be/mzaf_9620336754422915441.plus.aac.p.m4a,Malayalam,Malayalam,200000
1065843007,Oru Kari Mukilinu,Vijay Prakash,Charlie (Original Motion Picture Soundtrack) - EP,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/2c/38/e3/2c38e343-10c7-4a2e-4803-c2763fd0c424/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/40/6e/41/406e41e6-b100-5d13-ea63-579e749bc728/mzaf_1505894871967710812.plus.aac.p.m4a,Malayalam,Regional Indian,282580
1753228457,Anuraghathin Velayil,Shaan Rahman & Vineeth Sreenivasan,Thattathin Marayathu (Original Motion Picture Soundtrack),https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/49/2d/37/492d3797-e621-2a95-edcd-f72acd22f1c0/840920106921.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/53/18/be/5318bef0-cab4-aa3f-fd8d-4eb398df65dd/mzaf_11944779502734873559.plus.aac.p.m4a,Malayalam,Soundtrack,298187
1768531452,"Angu Vaana Konilu (From ""ARM"")","Dhibu Ninan Thomas, Vaikom Vijayalakshmi & Manu Manjith","Angu Vaana Konilu (From ""ARM"") - Single",https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/82/84/b9/8284b9ce-7839-9022-fb6b-137f796910e4/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/ad/f5/d5/adf5d56d-a51f-afb6-1bb5-5a7db63bc634/mzaf_18125891664422820946.plus.aac.p.m4a,Malayalam,Indian Pop,249000
1605153551,Thathaka Theithare,Hesham Abdul Wahab & Prithviraj Sukumaran,Hridayam (Side A) [Original Motion Picture Soundtrack],https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/fa/3e/2c/fa3e2c4e-a525-defd-b22c-d31ef7d83964/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/8b/aa/ba/8baabab2-9edb-fdb6-c5ac-a5abf11fbf29/mzaf_12546697440670026372.plus.aac.p.m4a,Malayalam,Malayalam,145790
968545702,Mounam Chorum Neram,Rinu Razak,Ohm Shanthi Oshaana (Original Motion Picture Soundtrack),https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/3d/8e/b3/3d8eb325-4b50-5156-7003-076242dedc13/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ef/72/dd/ef72dda8-9d50-2b15-dd4c-436c45eefe2e/mzaf_834568934558158100.plus.aac.p.m4a,Malayalam,Regional Indian,191489
514363130,Nenjodu Cherthu,Aalaap Raju & Sreejith - Saachin,Yuvvh (Original Motion Picture Soundtrack),https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/0d/16/f6/0d16f6ac-c6cf-1e10-35b4-ffe6320b96c0/886443438101.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/a0/29/ce/a029ce75-95d1-dac2-da1d-0c0fa4188cd1/mzaf_11806205826322992436.plus.aac.p.m4a,Malayalam,Soundtrack,279253
1753228107,Mel Mel,"Gopi Sundar, Naresh Iyer & Anna Katharina Valayil",Ustad Hotel (Original Motion Picture Soundtrack) - EP,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/cb/dc/0f/cbdc0fcf-d365-ee4f-199f-cd1229b7aad0/840920106860.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/60/5d/9e/605d9e52-5409-f7b6-d600-1539f6159938/mzaf_5068225706589919213.plus.aac.p.m4a,Malayalam,Soundtrack,311484
1065843005,Pularikalo,Shakthisree Gopalan & Mohd. Maqbool Mansoor,Charlie (Original Motion Picture Soundtrack) - EP,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/2c/38/e3/2c38e343-10c7-4a2e-4803-c2763fd0c424/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/3a/a3/56/3aa356f3-e382-b87a-e63b-e1db0dccceb4/mzaf_9670439650847955371.plus.aac.p.m4a,Malayalam,Regional Indian,349140
